_type,url,date,content,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags
snscrape.modules.twitter.Tweet,https://twitter.com/Tinder/status/1336816137414303748,2020-12-09 23:32:58+00:00,"@theestallionhq @theestallion yes hotties, get your coin 🔥","@theestallionhq @theestallion yes hotties, get your coin 🔥",1336816137414303748,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Tinder', 'id': 625298957, 'displayname': 'Tinder', 'description': 'ur current flame ❤️\u200d🔥 (18+)', 'rawDescription': 'ur current flame ❤️\u200d🔥 (18+)', 'descriptionUrls': None, 'verified': True, 'created': '2012-07-03T05:56:23+00:00', 'followersCount': 207085, 'friendsCount': 280, 'statusesCount': 12535, 'favouritesCount': 30740, 'listedCount': 716, 'mediaCount': 1965, 'location': 'Los Angeles', 'protected': False, 'linkUrl': 'https://youtube.com/c/Tinder', 'linkTcourl': 'https://t.co/QTEM6rELdj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1407789460335382531/hWIzi8ny_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/625298957/1625167317', 'label': None, 'url': 'https://twitter.com/Tinder'}",1,0,2,0,1336811907202867201,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://about.twitter.com/products/tweetdeck,TweetDeck,,,,,,1.3368119072028672e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'theestallionhq', 'id': 1089067646497292288, 'displayname': 'Tina Snow Updates', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/theestallionhq'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'theestallionhq', 'id': 1089067646497292288, 'displayname': 'Tina Snow Updates', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/theestallionhq'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'theestallion', 'id': 104040220, 'displayname': 'TINA SNOW', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/theestallion'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/Tinder/status/1336812200325869570,2020-12-09 23:17:19+00:00,Must be 18+ and a resident of U.S. or Canada (except Quebec). Ends 12/31/20. See official rules at https://t.co/ayWG6L1iPz,Must be 18+ and a resident of U.S. or Canada (except Quebec). Ends 12/31/20. See official rules at Tinder.com/c/pyot,1336812200325869570,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Tinder', 'id': 625298957, 'displayname': 'Tinder', 'description': 'ur current flame ❤️\u200d🔥 (18+)', 'rawDescription': 'ur current flame ❤️\u200d🔥 (18+)', 'descriptionUrls': None, 'verified': True, 'created': '2012-07-03T05:56:23+00:00', 'followersCount': 207085, 'friendsCount': 280, 'statusesCount': 12535, 'favouritesCount': 30740, 'listedCount': 716, 'mediaCount': 1965, 'location': 'Los Angeles', 'protected': False, 'linkUrl': 'https://youtube.com/c/Tinder', 'linkTcourl': 'https://t.co/QTEM6rELdj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1407789460335382531/hWIzi8ny_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/625298957/1625167317', 'label': None, 'url': 'https://twitter.com/Tinder'}",103,3,51,5,1336812113382162432,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['http://Tinder.com/c/pyot'],['https://t.co/ayWG6L1iPz'],,,,1.3368121133821624e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Tinder', 'id': 625298957, 'displayname': 'Tinder', 'description': 'ur current flame ❤️\u200d🔥 (18+)', 'rawDescription': 'ur current flame ❤️\u200d🔥 (18+)', 'descriptionUrls': None, 'verified': True, 'created': '2012-07-03T05:56:23+00:00', 'followersCount': 207085, 'friendsCount': 280, 'statusesCount': 12535, 'favouritesCount': 30740, 'listedCount': 716, 'mediaCount': 1965, 'location': 'Los Angeles', 'protected': False, 'linkUrl': 'https://youtube.com/c/Tinder', 'linkTcourl': 'https://t.co/QTEM6rELdj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1407789460335382531/hWIzi8ny_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/625298957/1625167317', 'label': None, 'url': 'https://twitter.com/Tinder'}",,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/Tinder/status/1336812113382162432,2020-12-09 23:16:59+00:00,"Announcing the #PYOTChallenge! We are encouraging people to put themselves out there by creating their most authentic Tinder profile for a shot to win $10,000! Make sure to tag @tinder, and use #PYOTChallenge and #Contest! https://t.co/ivR8qft4s2","Announcing the #PYOTChallenge! We are encouraging people to put themselves out there by creating their most authentic Tinder profile for a shot to win $10,000! Make sure to tag @tinder, and use #PYOTChallenge and #Contest! https://t.co/ivR8qft4s2",1336812113382162432,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Tinder', 'id': 625298957, 'displayname': 'Tinder', 'description': 'ur current flame ❤️\u200d🔥 (18+)', 'rawDescription': 'ur current flame ❤️\u200d🔥 (18+)', 'descriptionUrls': None, 'verified': True, 'created': '2012-07-03T05:56:23+00:00', 'followersCount': 207085, 'friendsCount': 280, 'statusesCount': 12535, 'favouritesCount': 30740, 'listedCount': 716, 'mediaCount': 1965, 'location': 'Los Angeles', 'protected': False, 'linkUrl': 'https://youtube.com/c/Tinder', 'linkTcourl': 'https://t.co/QTEM6rELdj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1407789460335382531/hWIzi8ny_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/625298957/1625167317', 'label': None, 'url': 'https://twitter.com/Tinder'}",242,33,218,27,1336812113382162432,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1336811925938663425/pu/img/5SuX1k341WroXLaf.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1336811925938663425/pu/vid/720x720/NEQdsjDI8R2pbgYU.mp4?tag=10', 'bitrate': 1280000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1336811925938663425/pu/vid/320x320/uZ7IhoMbDFCem3Zs.mp4?tag=10', 'bitrate': 432000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1336811925938663425/pu/vid/480x480/bTzJaKOe7y9GTgd-.mp4?tag=10', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1336811925938663425/pu/pl/QQ9eyt4HI7OkuyZx.m3u8?tag=10', 'bitrate': None}], 'duration': 54.137, 'views': 62641}]",,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Tinder', 'id': 625298957, 'displayname': 'Tinder', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/Tinder'}]",,,"['PYOTChallenge', 'PYOTChallenge', 'Contest']",
snscrape.modules.twitter.Tweet,https://twitter.com/Tinder/status/1332722152877899777,2020-11-28 16:24:56+00:00,"@JunDishes a shout out from the big brother legend herself! Congratulations, we wish you all the happiness 🥰💖","@JunDishes a shout out from the big brother legend herself! Congratulations, we wish you all the happiness 🥰💖",1332722152877899777,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Tinder', 'id': 625298957, 'displayname': 'Tinder', 'description': 'ur current flame ❤️\u200d🔥 (18+)', 'rawDescription': 'ur current flame ❤️\u200d🔥 (18+)', 'descriptionUrls': None, 'verified': True, 'created': '2012-07-03T05:56:23+00:00', 'followersCount': 207085, 'friendsCount': 280, 'statusesCount': 12535, 'favouritesCount': 30740, 'listedCount': 716, 'mediaCount': 1965, 'location': 'Los Angeles', 'protected': False, 'linkUrl': 'https://youtube.com/c/Tinder', 'linkTcourl': 'https://t.co/QTEM6rELdj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1407789460335382531/hWIzi8ny_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/625298957/1625167317', 'label': None, 'url': 'https://twitter.com/Tinder'}",14,9,417,7,1332721689277370368,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,1.3327216892773704e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'JunDishes', 'id': 189998617, 'displayname': 'Jun Song', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/JunDishes'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'JunDishes', 'id': 189998617, 'displayname': 'Jun Song', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/JunDishes'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/Tinder/status/1324792044091486208,2020-11-06 19:13:31+00:00,@MAXMusic we see nothing but strawberry skies with you king ❤️💙🥰,@MAXMusic we see nothing but strawberry skies with you king ❤️💙🥰,1324792044091486208,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Tinder', 'id': 625298957, 'displayname': 'Tinder', 'description': 'ur current flame ❤️\u200d🔥 (18+)', 'rawDescription': 'ur current flame ❤️\u200d🔥 (18+)', 'descriptionUrls': None, 'verified': True, 'created': '2012-07-03T05:56:23+00:00', 'followersCount': 207085, 'friendsCount': 280, 'statusesCount': 12535, 'favouritesCount': 30740, 'listedCount': 716, 'mediaCount': 1965, 'location': 'Los Angeles', 'protected': False, 'linkUrl': 'https://youtube.com/c/Tinder', 'linkTcourl': 'https://t.co/QTEM6rELdj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1407789460335382531/hWIzi8ny_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/625298957/1625167317', 'label': None, 'url': 'https://twitter.com/Tinder'}",11,4,75,0,1324786052289081344,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,1.3247860522890813e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'MAXMusic', 'id': 117639473, 'displayname': 'MAX', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/MAXMusic'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'MAXMusic', 'id': 117639473, 'displayname': 'MAX', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/MAXMusic'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/Tinder/status/1323643048111333376,2020-11-03 15:07:49+00:00,@tfcyra WELL does she approve cyra,@tfcyra WELL does she approve cyra,1323643048111333376,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Tinder', 'id': 625298957, 'displayname': 'Tinder', 'description': 'ur current flame ❤️\u200d🔥 (18+)', 'rawDescription': 'ur current flame ❤️\u200d🔥 (18+)', 'descriptionUrls': None, 'verified': True, 'created': '2012-07-03T05:56:23+00:00', 'followersCount': 207085, 'friendsCount': 280, 'statusesCount': 12535, 'favouritesCount': 30740, 'listedCount': 716, 'mediaCount': 1965, 'location': 'Los Angeles', 'protected': False, 'linkUrl': 'https://youtube.com/c/Tinder', 'linkTcourl': 'https://t.co/QTEM6rELdj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1407789460335382531/hWIzi8ny_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/625298957/1625167317', 'label': None, 'url': 'https://twitter.com/Tinder'}",2,0,6,0,1323198876371673088,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,1.323198876371673e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'tfcyra', 'id': 2592703932, 'displayname': 'cyra', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/tfcyra'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'tfcyra', 'id': 2592703932, 'displayname': 'cyra', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/tfcyra'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/Tinder/status/1322170132886704131,2020-10-30 13:34:59+00:00,"@jaidenofficial Hey Jaiden, thanks for bringing this to our attention. Would you mind sending us a DM?","@jaidenofficial Hey Jaiden, thanks for bringing this to our attention. Would you mind sending us a DM?",1322170132886704131,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Tinder', 'id': 625298957, 'displayname': 'Tinder', 'description': 'ur current flame ❤️\u200d🔥 (18+)', 'rawDescription': 'ur current flame ❤️\u200d🔥 (18+)', 'descriptionUrls': None, 'verified': True, 'created': '2012-07-03T05:56:23+00:00', 'followersCount': 207085, 'friendsCount': 280, 'statusesCount': 12535, 'favouritesCount': 30740, 'listedCount': 716, 'mediaCount': 1965, 'location': 'Los Angeles', 'protected': False, 'linkUrl': 'https://youtube.com/c/Tinder', 'linkTcourl': 'https://t.co/QTEM6rELdj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1407789460335382531/hWIzi8ny_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/625298957/1625167317', 'label': None, 'url': 'https://twitter.com/Tinder'}",16,0,3,0,1322120787562737664,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,1.3221207875627377e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'jaidenofficial', 'id': 87030284, 'displayname': 'Jaiden Micheal', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/jaidenofficial'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'jaidenofficial', 'id': 87030284, 'displayname': 'Jaiden Micheal', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/jaidenofficial'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/Tinder/status/1321920248661053440,2020-10-29 21:02:02+00:00,@brixypoo @goodbeanaltalt you weren’t able to ratio a brand omg wait that’s kinda embarrassing...,@brixypoo @goodbeanaltalt you weren’t able to ratio a brand omg wait that’s kinda embarrassing...,1321920248661053440,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Tinder', 'id': 625298957, 'displayname': 'Tinder', 'description': 'ur current flame ❤️\u200d🔥 (18+)', 'rawDescription': 'ur current flame ❤️\u200d🔥 (18+)', 'descriptionUrls': None, 'verified': True, 'created': '2012-07-03T05:56:23+00:00', 'followersCount': 207085, 'friendsCount': 280, 'statusesCount': 12535, 'favouritesCount': 30740, 'listedCount': 716, 'mediaCount': 1965, 'location': 'Los Angeles', 'protected': False, 'linkUrl': 'https://youtube.com/c/Tinder', 'linkTcourl': 'https://t.co/QTEM6rELdj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1407789460335382531/hWIzi8ny_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/625298957/1625167317', 'label': None, 'url': 'https://twitter.com/Tinder'}",3,0,6,0,1321915199985754113,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,1.3219159530812785e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'brixwtf', 'id': 1074895881541804032, 'displayname': None, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/brixwtf'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'brixypoo', 'id': 1407953194064355332, 'displayname': 'Brix', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/brixypoo'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'goodbeanaltalt', 'id': 1101971737263120384, 'displayname': 'beans after dark after dark', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/goodbeanaltalt'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/Tinder/status/1321919663752777728,2020-10-29 20:59:42+00:00,@CaucasianJames imagine our joint slay... jkjkjk............. unless? 👁👄👁,@CaucasianJames imagine our joint slay... jkjkjk............. unless? 👁👄👁,1321919663752777728,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Tinder', 'id': 625298957, 'displayname': 'Tinder', 'description': 'ur current flame ❤️\u200d🔥 (18+)', 'rawDescription': 'ur current flame ❤️\u200d🔥 (18+)', 'descriptionUrls': None, 'verified': True, 'created': '2012-07-03T05:56:23+00:00', 'followersCount': 207085, 'friendsCount': 280, 'statusesCount': 12535, 'favouritesCount': 30740, 'listedCount': 716, 'mediaCount': 1965, 'location': 'Los Angeles', 'protected': False, 'linkUrl': 'https://youtube.com/c/Tinder', 'linkTcourl': 'https://t.co/QTEM6rELdj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1407789460335382531/hWIzi8ny_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/625298957/1625167317', 'label': None, 'url': 'https://twitter.com/Tinder'}",1,0,16,0,1321917426968256513,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,1.3219174269682565e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'CaucasianJames', 'id': 272985460, 'displayname': 'James', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/CaucasianJames'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'CaucasianJames', 'id': 272985460, 'displayname': 'James', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/CaucasianJames'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/Tinder/status/1321917230561529858,2020-10-29 20:50:02+00:00,@riptidewastaken @goodbeanaltalt flop,@riptidewastaken @goodbeanaltalt flop,1321917230561529858,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Tinder', 'id': 625298957, 'displayname': 'Tinder', 'description': 'ur current flame ❤️\u200d🔥 (18+)', 'rawDescription': 'ur current flame ❤️\u200d🔥 (18+)', 'descriptionUrls': None, 'verified': True, 'created': '2012-07-03T05:56:23+00:00', 'followersCount': 207085, 'friendsCount': 280, 'statusesCount': 12535, 'favouritesCount': 30740, 'listedCount': 716, 'mediaCount': 1965, 'location': 'Los Angeles', 'protected': False, 'linkUrl': 'https://youtube.com/c/Tinder', 'linkTcourl': 'https://t.co/QTEM6rELdj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1407789460335382531/hWIzi8ny_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/625298957/1625167317', 'label': None, 'url': 'https://twitter.com/Tinder'}",2,0,22,1,1321915199985754113,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,1.3219158251719434e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'riptide1x', 'id': 1155601234704908290, 'displayname': None, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/riptide1x'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'goodbeanaltalt', 'id': 1101971737263120384, 'displayname': 'beans after dark after dark', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/goodbeanaltalt'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/Tinder/status/1321915585748520961,2020-10-29 20:43:30+00:00,@goodbeanaltalt nah I deserve it,@goodbeanaltalt nah I deserve it,1321915585748520961,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Tinder', 'id': 625298957, 'displayname': 'Tinder', 'description': 'ur current flame ❤️\u200d🔥 (18+)', 'rawDescription': 'ur current flame ❤️\u200d🔥 (18+)', 'descriptionUrls': None, 'verified': True, 'created': '2012-07-03T05:56:23+00:00', 'followersCount': 207085, 'friendsCount': 280, 'statusesCount': 12535, 'favouritesCount': 30740, 'listedCount': 716, 'mediaCount': 1965, 'location': 'Los Angeles', 'protected': False, 'linkUrl': 'https://youtube.com/c/Tinder', 'linkTcourl': 'https://t.co/QTEM6rELdj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1407789460335382531/hWIzi8ny_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/625298957/1625167317', 'label': None, 'url': 'https://twitter.com/Tinder'}",7,0,42,0,1321915199985754113,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,1.321915199985754e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'goodbeanaltalt', 'id': 1101971737263120384, 'displayname': 'beans after dark after dark', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/goodbeanaltalt'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'goodbeanaltalt', 'id': 1101971737263120384, 'displayname': 'beans after dark after dark', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/goodbeanaltalt'}]",,,,
